Price,DXY,Returns,MA_50,MA_200
Ticker,DX-Y.NYB,,,
Date,,,,
2013-12-03,80.62000274658203,-0.003584240543832218,80.34480010986329,81.79709999084473
2013-12-04,80.62999725341797,0.00012397055935808865,80.34620010375977,81.79479999542237
2013-12-05,80.2699966430664,-0.004464847111678383,80.345,81.78884998321533
2013-12-06,80.2699966430664,0.0,80.34,81.78279994964599
2013-12-09,80.12999725341797,-0.0017441060857517066,80.33720001220703,81.77509994506836
2013-12-10,79.97000122070312,-0.0019967058305123686,80.33220001220702,81.76559993743896
2013-12-11,79.88999938964844,-0.001000398022176996,80.32800003051757,81.75704994201661
2013-12-12,80.19999694824219,0.003880304931306755,80.33440002441407,81.74814990997315
2013-12-13,80.20999908447266,0.00012471492033760967,80.34320007324219,81.73764991760254
2013-12-16,80.06999969482422,-0.0017454106875253173,80.34220001220703,81.72689990997314
2013-12-17,80.05999755859375,-0.00012491740063180767,80.34459991455078,81.71674991607667
2013-12-18,80.11000061035156,0.0006245697387290416,80.34559997558594,81.70499992370605
2013-12-19,80.62999725341797,0.006491032818681797,80.35079986572265,81.69774990081787
2013-12-20,80.58000183105469,-0.0006200598296703941,80.35399993896485,81.68714992523194
2013-12-23,80.44999694824219,-0.0016133641084430383,80.35579986572266,81.67654991149902
2013-12-24,80.52999877929688,0.0009944292615220451,80.36119979858398,81.66629989624023
2013-12-26,80.4800033569336,-0.0006208297916444616,80.36119979858398,81.65424991607667
2013-12-27,80.38999938964844,-0.0011183395070945013,80.35899978637696,81.64314990997315
2013-12-30,80.0,-0.004851342114808532,80.36599975585938,81.63184989929199
2013-12-31,80.04000091552734,0.0005000114440918413,80.37399978637696,81.6185998916626
2014-01-02,80.62999725341797,0.007371268505022899,80.3929997253418,81.60679988861084
2014-01-03,80.79000091552734,0.001984418548427902,80.42399978637695,81.596849899292
2014-01-06,80.6500015258789,-0.0017328801592021437,80.45179977416993,81.5860998916626
2014-01-07,80.83000183105469,0.0022318698297609796,80.4845997619629,81.57759990692139
2014-01-08,81.04000091552734,0.002598033894785523,80.52179977416992,81.56844989776611
2014-01-09,81.01000213623047,-0.0003701724945455176,80.55699981689453,81.55909992218018
2014-01-10,80.66000366210938,-0.004320435315290028,80.57759994506836,81.54634994506836
2014-01-13,80.51000213623047,-0.0018596766559455524,80.59279998779297,81.53394996643067
2014-01-14,80.61000061035156,0.00124206274335803,80.60100006103515,81.52334995269776
2014-01-15,81.0,0.004838101807412176,80.60639999389649,81.51364994049072
2014-01-16,80.9000015258789,-0.0012345490632234002,80.61339996337891,81.5045499420166
2014-01-17,81.26000213623047,0.004449945655889742,80.62440002441406,81.49744995117187
2014-01-21,81.0999984741211,-0.0019690334469980586,80.63679992675782,81.49044994354249
2014-01-22,81.16999816894531,0.0008631281891646747,80.64379989624024,81.48254993438721
2014-01-23,80.44000244140625,-0.008993418060940006,80.62839996337891,81.47319995880127
2014-01-24,80.45999908447266,0.00024859078144578994,80.61580001831055,81.46284996032715
2014-01-27,80.5,0.0004971528210602205,80.60199996948242,81.45409996032714
2014-01-28,80.56999969482422,0.0008695614263878326,80.59479995727538,81.4453999710083
2014-01-29,80.51000213623047,-0.0007446637560010183,80.58539993286132,81.43584999084473
2014-01-30,81.08999633789062,0.007204001816802252,80.59039993286133,81.43254997253418
2014-01-31,81.2699966430664,0.002219759690526457,80.59919982910156,81.42559993743896
2014-02-03,81.01000213623047,-0.0031991450421465784,80.60539993286133,81.41789993286133
2014-02-04,81.12000274658203,0.0013578645531520106,80.60559997558593,81.40994995117188
2014-02-05,81.02999877929688,-0.0011095163244302375,80.60519989013672,81.40169994354248
2014-02-06,80.88999938964844,-0.0017277476460262342,80.60879989624023,81.39099994659423
2014-02-07,80.69000244140625,-0.002472455801103446,80.60419998168945,81.3797999572754
2014-02-10,80.66999816894531,-0.00024791513019795097,80.60539993286133,81.36944995880127
2014-02-11,80.62999725341797,-0.0004958586393366549,80.60319992065429,81.36019992828369
2014-02-12,80.68000030517578,0.0006201544519548463,80.60319992065429,81.35284992218017
2014-02-13,80.29000091552734,-0.004833904166748226,80.59079986572266,81.34564990997315
2014-02-14,80.12999725341797,-0.0019928217746281174,80.58099975585938,81.33809989929199
2014-02-18,80.01000213623047,-0.0014975055697057371,80.56859985351562,81.32709991455079
2014-02-19,80.16999816894531,0.0019997003929885793,80.56659988403321,81.3174499130249
2014-02-20,80.29000091552734,0.0014968535527359883,80.56699996948242,81.30729991912841
2014-02-21,80.23999786376953,-0.0006227805603143954,80.56919998168945,81.29699989318847
